Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2,Highway Fe
2018,BMW,BMW,M240i xDrive Coupe,3.0,6,Auto(S8),21,,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-08-01 00:00:00,422,294,365,30.0
2018,BMW,BMW,M240i Convertible,3.0,6,Auto(S8),21,,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-08-01 00:00:00,417,294,362,30.0
2018,BMW,BMW,M240i Convertible,3.0,6,Manual(M6),18,,22,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-08-01 00:00:00,480,327,411,27.0
2018,BMW,BMW,M240i xDrive Convertible,3.0,6,Auto(S8),21,,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-08-01 00:00:00,422,294,365,30.0
2018,BMW,BMW,X2 xDrive28i,2.0,4,Auto(S8),21,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2018-02-01 00:00:00,412,290,357,31.0
2018,BMW,BMW,X2 sDrive28i,2.0,4,Auto(S8),23,,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Midsize Cars,2018-03-31 00:00:00,391,280,341,32.0
2018,BMW,BMW,M2,3.0,6,Manual(M6),18,,21,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-07-31 00:00:00,496,348,430,26.0
2018,BMW,BMW,M2,3.0,6,Auto(AM-S7),20,,22,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Subcompact Cars,2017-07-31 00:00:00,443,335,395,26.0
2018,BMW,BMW,330i,2.0,4,Auto(S8),24,,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-07-31 00:00:00,375,261,324,34.0
2018,BMW,BMW,330i,2.0,4,Manual(M6),21,,25,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-07-31 00:00:00,424,280,360,32.0
2018,BMW,BMW,330i xDrive,2.0,4,Auto(S8),23,,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-07-31 00:00:00,385,271,333,33.0
2018,BMW,BMW,320i,2.0,4,Auto(S8),24,,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-07-31 00:00:00,379,254,323,35.0
2018,BMW,BMW,320i,2.0,4,Manual(M6),23,,27,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-07-31 00:00:00,385,253,326,35.0
2018,BMW,BMW,320i xDrive,2.0,4,Auto(S8),23,,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-07-31 00:00:00,390,261,332,34.0
2018,BMW,BMW,330i xDrive Sports Wagon,2.0,4,Auto(S8),23,,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small Station Wagons,2017-07-31 00:00:00,385,271,333,33.0
2018,BMW,BMW,330i xDrive Gran Turismo,2.0,4,Auto(S8),23,,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-07-31 00:00:00,385,271,333,33.0
2018,BMW,BMW,340i,3.0,6,Auto(S8),21,,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-08-01 00:00:00,414,275,352,32.0
2018,BMW,BMW,340i,3.0,6,Manual(M6),19,,23,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-08-01 00:00:00,457,306,389,29.0
2018,BMW,BMW,340i xDrive,3.0,6,Auto(S8),21,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-08-01 00:00:00,419,282,357,31.0
2018,BMW,BMW,340i xDrive,3.0,6,Manual(M6),19,,23,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,2017-08-01 00:00:00,455,311,390,29.0
2018,BMW,BMW,340i xDrive Gran Turismo,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-07-31 00:00:00,446,303,382,29.0
2018,BMW,BMW,328d,2.0,4,Auto(S8),31,,36,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-09-01 00:00:00,326,236,285,43.0
2018,BMW,BMW,328d xDrive,2.0,4,Auto(S8),30,,34,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-09-01 00:00:00,342,255,303,40.0
2018,BMW,BMW,328d xDrive Sports Wagon,2.0,4,Auto(S8),30,,34,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small Station Wagons,2017-09-01 00:00:00,342,255,303,40.0
2018,BMW,BMW,X3 xDrive30i,2.0,4,Auto(S8),22,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2017-11-01 00:00:00,406,302,359,29.0
2018,BMW,BMW,X3 M40i,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2017-11-01 00:00:00,440,326,388,27.0
2018,BMW,BMW,M3,3.0,6,Manual(M6),17,,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-07-15 00:00:00,510,353,439,25.0
2018,BMW,BMW,M3,3.0,6,Auto(AM-S7),17,,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2017-07-15 00:00:00,513,373,450,24.0
2018,BMW,BMW,M3 CS,3.0,6,Auto(AM-S7),16,,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2018-04-01 00:00:00,548,399,481,22.0
2018,BMW,BMW,430i Coupe,2.0,4,Auto(S8),24,,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-03-31 00:00:00,375,261,324,34.0
2018,BMW,BMW,430i Coupe,2.0,4,Manual(M6),21,,25,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-03-31 00:00:00,418,269,351,33.0
2018,BMW,BMW,430i xDrive Coupe,2.0,4,Auto(S8),23,,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31 00:00:00,385,271,333,33.0
2018,BMW,BMW,430i Convertible,2.0,4,Auto(S8),24,,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31 00:00:00,375,261,324,34.0
2018,BMW,BMW,430i xDrive Convertible,2.0,4,Auto(S8),22,,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-03-31 00:00:00,400,274,343,32.0
2018,BMW,BMW,430i Gran Coupe,2.0,4,Auto(S8),24,,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-03-31 00:00:00,375,261,324,34.0
2018,BMW,BMW,430i xDrive Gran Coupe,2.0,4,Auto(S8),23,,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31 00:00:00,385,271,333,33.0
2018,BMW,BMW,440i Coupe,3.0,6,Auto(S8),21,,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-04-01 00:00:00,414,275,352,32.0
2018,BMW,BMW,440i Coupe,3.0,6,Manual(M6),19,,23,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-08-01 00:00:00,457,306,389,29.0
2018,BMW,BMW,440i xDrive Coupe,3.0,6,Auto(S8),21,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-04-01 00:00:00,419,282,357,31.0
2018,BMW,BMW,440i xDrive Coupe,3.0,6,Manual(M6),19,,23,Turbocharged,Manual,6,All Wheel Drive,Compact Cars,2017-04-01 00:00:00,455,311,390,29.0
2018,BMW,BMW,440i Convertible,3.0,6,Auto(S8),21,,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31 00:00:00,427,304,372,29.0
2018,BMW,BMW,440i xDrive Convertible,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-03-31 00:00:00,446,303,382,29.0
2018,BMW,BMW,440i Gran Coupe,3.0,6,Auto(S8),21,,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-04-01 00:00:00,414,275,352,32.0
2018,BMW,BMW,440i xDrive Gran Coupe,3.0,6,Auto(S8),21,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-04-01 00:00:00,419,282,357,31.0
2018,BMW,BMW,X4 xDrive28i,2.0,4,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2017-04-01 00:00:00,438,318,384,28.0
2018,BMW,BMW,X4 M40i,3.0,6,Auto(S8),18,,21,Turbocharged,Semi-Automatic,8,All Wheel Drive,Small SUV 4WD,2017-04-01 00:00:00,486,358,429,25.0
2018,BMW,BMW,M4 Coupe,3.0,6,Manual(M6),17,,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-04-01 00:00:00,510,353,439,25.0
2018,BMW,BMW,M4 Coupe,3.0,6,Auto(AM-S7),17,,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2017-03-31 00:00:00,513,373,450,24.0
2018,BMW,BMW,M4 Convertible,3.0,6,Manual(M6),17,,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-04-01 00:00:00,525,358,450,25.0
2018,BMW,BMW,M4 Convertible,3.0,6,Auto(AM-S7),16,,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Subcompact Cars,2017-04-01 00:00:00,548,399,481,22.0
2018,BMW,BMW,M4 DTM Champions Edition,3.0,6,Auto(AM-S7),17,,20,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Two Seaters,2017-07-31 00:00:00,513,373,450,24.0
2018,BMW,BMW,530i,2.0,4,Auto(S8),24,,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-07-31 00:00:00,375,261,324,34.0
2018,BMW,BMW,530i xDrive,2.0,4,Auto(S8),23,,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-07-31 00:00:00,385,271,333,33.0
2018,BMW,BMW,540i,3.0,6,Auto(S8),21,,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-08-01 00:00:00,426,295,367,30.0
2018,BMW,BMW,540i xDrive,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-08-01 00:00:00,441,304,380,29.0
2018,BMW,BMW,540d xDrive,3.0,6,Auto(S8),26,,30,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2018-01-01 00:00:00,392,279,341,36.0
2018,BMW,BMW,M550i xDrive,4.4,8,Auto(S8),16,,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-03-31 00:00:00,538,353,454,25.0
2018,BMW,BMW,M5,4.4,8,Auto(S8),15,,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Midsize Cars,2017-12-31 00:00:00,602,423,521,21.0
2018,BMW,BMW,X5 xDrive 35d,3.0,6,Auto(S8),23,,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01 00:00:00,446,347,401,29.0
2018,BMW,BMW,X5 xDrive35i,3.0,6,Auto(S8),18,,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01 00:00:00,489,367,434,24.0
2018,BMW,BMW,X5 xDrive50i,4.4,8,Auto(S8),15,,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01 00:00:00,591,427,517,21.0
2018,BMW,BMW,X5 sDrive35i,3.0,6,Auto(S8),18,,21,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Standard SUV 2WD,2017-09-01 00:00:00,481,359,426,25.0
2018,BMW,BMW,X5 M,4.4,8,Auto(S8),14,,16,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01 00:00:00,625,456,549,19.0
2018,BMW,BMW,640i Convertible,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31 00:00:00,440,302,378,29.0
2018,BMW,BMW,640i Gran Coupe,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-03-31 00:00:00,440,302,378,29.0
2018,BMW,BMW,640i xDrive Gran Coupe,3.0,6,Auto(S8),19,,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31 00:00:00,463,314,396,28.0
2018,BMW,BMW,640i xDrive Convertible,3.0,6,Auto(S8),19,,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-03-31 00:00:00,463,314,396,28.0
2018,BMW,BMW,640i xDrive Gran Turismo,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-09-01 00:00:00,447,315,388,28.0
2018,BMW,BMW,650i Convertible,4.4,8,Auto(S8),17,,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31 00:00:00,528,352,449,25.0
2018,BMW,BMW,650i xDrive Convertible,4.4,8,Auto(S8),16,,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Subcompact Cars,2017-03-31 00:00:00,546,362,463,25.0
2018,BMW,BMW,650i Gran Coupe,4.4,8,Auto(S8),17,,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Compact Cars,2017-03-31 00:00:00,528,352,449,25.0
2018,BMW,BMW,650i xDrive Gran Coupe,4.4,8,Auto(S8),16,,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31 00:00:00,546,362,463,25.0
2018,BMW,BMW,Alpina B6 xDrive Gran Coupe,4.4,8,Auto(S8),16,,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Compact Cars,2017-03-31 00:00:00,546,362,463,25.0
2018,BMW,BMW,M6 Convertible,4.4,8,Manual(M6),15,,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31 00:00:00,612,411,522,22.0
2018,BMW,BMW,M6 Convertible,4.4,8,Auto(AM-S7),14,,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Subcompact Cars,2017-03-31 00:00:00,650,435,553,20.0
2018,BMW,BMW,M6 Gran Coupe,4.4,8,Manual(M6),15,,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Compact Cars,2017-03-31 00:00:00,612,411,522,22.0
2018,BMW,BMW,M6 Gran Coupe,4.4,8,Auto(AM-S7),14,,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Compact Cars,2017-03-31 00:00:00,650,435,553,20.0
2018,BMW,BMW,X6 xDrive35i,3.0,6,Auto(S8),18,,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01 00:00:00,489,367,434,24.0
2018,BMW,BMW,X6 xDrive50i,4.4,8,Auto(S8),15,,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01 00:00:00,591,427,517,21.0
2018,BMW,BMW,X6 sDrive35i,3.0,6,Auto(S8),18,,21,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Standard SUV 2WD,2017-09-01 00:00:00,481,359,426,25.0
2018,BMW,BMW,X6 M,4.4,8,Auto(S8),14,,16,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,2017-09-01 00:00:00,625,456,549,19.0
2018,BMW,BMW,740i,3.0,6,Auto(S8),21,,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-03-31 00:00:00,427,304,372,29.0
2018,BMW,BMW,740i xDrive,3.0,6,Auto(S8),20,,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-03-31 00:00:00,446,303,382,29.0
2018,BMW,BMW,750i,4.4,8,Auto(S8),17,,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-03-31 00:00:00,528,352,449,25.0
2018,BMW,BMW,750i xDrive,4.4,8,Auto(S8),16,,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-03-31 00:00:00,546,362,463,25.0
2018,BMW,BMW,Alpina B7 xDrive,4.4,8,Auto(S8),16,,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-03-31 00:00:00,546,362,463,25.0
2018,BMW,BMW,M760i xDrive,6.6,12,Auto(S8),13,,16,Turbocharged,Semi-Automatic,8,All Wheel Drive,Large Cars,2017-05-01 00:00:00,669,451,571,20.0
2018,FCA US LLC,Jeep,Cherokee FWD,2.4,4,Auto(A9),21,,25,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,2017-07-24 00:00:00,415,296,361,30.0
2018,FCA US LLC,Jeep,Cherokee FWD,2.4,4,Auto(A9),21,,25,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,2017-07-24 00:00:00,415,296,361,30.0
2018,FCA US LLC,Jeep,Cherokee FWD,3.2,6,Auto(A9),21,,24,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,2017-07-24 00:00:00,430,312,377,29.0
2018,FCA US LLC,Chrysler,300,3.6,6,Auto(A8),19,,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-17 00:00:00,466,295,389,30.0
2018,FCA US LLC,Chrysler,300,3.6,6,Auto(A8),19,,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24 00:00:00,466,295,389,30.0
2018,FCA US LLC,Chrysler,300,5.7,8,Auto(A8),16,,19,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24 00:00:00,556,355,466,25.0
2018,FCA US LLC,Chrysler,300 AWD,3.6,6,Auto(A8),18,,21,Naturally Aspirated,Automatic,8,All Wheel Drive,Large Cars,2017-07-24 00:00:00,484,330,415,27.0
2018,FCA US LLC,Chrysler,300 AWD,3.6,6,Auto(A8),18,,21,Naturally Aspirated,Automatic,8,All Wheel Drive,Large Cars,2017-07-24 00:00:00,484,330,415,27.0
2018,FCA US LLC,Dodge,Charger,3.6,6,Auto(A8),19,,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-17 00:00:00,466,295,389,30.0
2018,FCA US LLC,Dodge,Charger,3.6,6,Auto(A8),19,,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24 00:00:00,466,295,389,30.0
2018,FCA US LLC,Dodge,Charger,5.7,8,Auto(A8),16,,19,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24 00:00:00,556,355,466,25.0
2018,FCA US LLC,Dodge,Charger,6.4,8,Auto(A8),15,,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24 00:00:00,589,360,486,25.0
2018,FCA US LLC,Dodge,Charger SRT,6.2,8,Auto(A8),13,,16,Supercharged,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24 00:00:00,663,403,546,22.0
2018,FCA US LLC,Dodge,Charger SRT,6.4,8,Auto(A8),15,,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Large Cars,2017-07-24 00:00:00,589,360,486,25.0
2018,FCA US LLC,Dodge,Charger AWD,3.6,6,Auto(A8),18,,21,Naturally Aspirated,Automatic,8,All Wheel Drive,Large Cars,2017-07-24 00:00:00,484,330,415,27.0
2018,FCA US LLC,Dodge,Charger AWD,3.6,6,Auto(A8),18,,21,Naturally Aspirated,Automatic,8,All Wheel Drive,Large Cars,2017-07-24 00:00:00,484,330,415,27.0
2018,FCA US LLC,Dodge,Challenger,3.6,6,Auto(A8),19,,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-07-17 00:00:00,466,295,389,30.0
2018,FCA US LLC,Dodge,Challenger,5.7,8,Auto(A8),16,,19,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-07-24 00:00:00,556,355,466,25.0
2018,FCA US LLC,Dodge,Challenger,6.4,8,Auto(A8),15,,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-07-24 00:00:00,589,360,486,25.0
2018,FCA US LLC,Dodge,Challenger,5.7,8,Manual(M6),15,,18,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Midsize Cars,2017-07-24 00:00:00,587,380,494,23.0
2018,FCA US LLC,Dodge,Challenger,6.4,8,Manual(M6),14,,17,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Midsize Cars,2017-07-24 00:00:00,629,393,523,23.0
2018,FCA US LLC,Dodge,Challenger SRT,6.2,8,Auto(A8),13,,16,Supercharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-07-24 00:00:00,663,403,546,22.0
2018,FCA US LLC,Dodge,Challenger SRT,6.4,8,Auto(A8),15,,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-07-24 00:00:00,589,360,486,25.0
2018,FCA US LLC,Dodge,Challenger SRT,6.2,8,Manual(M6),13,,16,Supercharged,Manual,6,"2-Wheel Drive, Rear",Midsize Cars,2017-07-24 00:00:00,680,429,567,21.0
2018,FCA US LLC,Dodge,Challenger SRT,6.4,8,Manual(M6),14,,17,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Midsize Cars,2017-07-24 00:00:00,629,393,523,23.0
2018,FCA US LLC,Dodge,Challenger GT,3.6,6,Auto(A8),18,,21,Naturally Aspirated,Automatic,8,All Wheel Drive,Midsize Cars,2017-07-24 00:00:00,484,330,415,27.0
2018,FCA US LLC,Jeep,Compass 4X2,2.4,4,Auto(A6),22,,25,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,2017-06-26 00:00:00,401,289,350,31.0
2018,FCA US LLC,Jeep,Compass 4X2,2.4,4,Manual(M6),23,,26,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Small SUV 2WD,2017-06-26 00:00:00,391,276,339,32.0
2018,FCA US LLC,Dodge,Journey,2.4,4,Auto(A4),19,,21,Naturally Aspirated,Automatic,4,"2-Wheel Drive, Front",Small SUV 2WD,2017-08-21 00:00:00,478,349,420,25.0
2018,FCA US LLC,Dodge,Journey,3.6,6,Auto(A6),17,,19,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Small SUV 2WD,2017-08-21 00:00:00,536,358,456,25.0
2018,FCA US LLC,Dodge,Grand Caravan,3.6,6,Auto(A6),17,,20,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front","Special Purpose Vehicle, minivan 2WD",2017-10-16 00:00:00,517,357,445,25.0
2018,FCA US LLC,FIAT,500,1.4,4,Auto(A6),24,,27,Turbocharged,Automatic,6,"2-Wheel Drive, Front",Minicompact Cars,2018-03-19 00:00:00,365,278,326,32.0
2018,FCA US LLC,FIAT,500,1.4,4,Manual(M5),28,,30,Turbocharged,Manual,5,"2-Wheel Drive, Front",Minicompact Cars,2018-03-19 00:00:00,315,265,292,33.0
2018,FCA US LLC,FIAT,500 Abarth,1.4,4,Auto(A6),24,,27,Turbocharged,Automatic,6,"2-Wheel Drive, Front",Minicompact Cars,2018-03-19 00:00:00,365,278,326,32.0
2018,FCA US LLC,FIAT,500 Abarth,1.4,4,Manual(M5),28,,30,Turbocharged,Manual,5,"2-Wheel Drive, Front",Minicompact Cars,2018-03-19 00:00:00,315,265,292,33.0
2018,FCA US LLC,ALFA ROMEO,Giulia,2.0,4,Auto(A8),24,,27,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-08-11 00:00:00,377,273,330,33.0
2018,FCA US LLC,ALFA ROMEO,Giulia,2.9,6,Auto(A8),17,,20,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Midsize Cars,2017-08-14 00:00:00,522,365,451,24.0
2018,FCA US LLC,ALFA ROMEO,Giulia AWD,2.0,4,Auto(A8),23,,26,Turbocharged,Automatic,8,All Wheel Drive,Midsize Cars,2017-06-13 00:00:00,395,291,348,31.0
2018,FCA US LLC,RAM,Promaster City,2.4,4,Auto(A9),21,,24,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Special Purpose Vehicle 2WD,2017-07-17 00:00:00,424,313,374,28.0
2018,FCA US LLC,FIAT,500L,1.4,4,Auto(A6),22,,25,Turbocharged,Automatic,6,"2-Wheel Drive, Front",Small Station Wagons,2017-07-24 00:00:00,403,299,356,30.0
2018,FCA US LLC,FIAT,124 Spider,1.4,4,Auto(A6),25,,29,Turbocharged,Automatic,6,"2-Wheel Drive, Rear",Two Seaters,2017-09-18 00:00:00,348,245,302,36.0
2018,FCA US LLC,FIAT,124 Spider,1.4,4,Manual(M6),26,,30,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Two Seaters,2017-09-18 00:00:00,337,250,298,35.0
2018,FCA US LLC,Jeep,Renegade 4x2,2.4,4,Auto(A9),22,,25,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,2017-12-18 00:00:00,408,295,357,30.0
2018,FCA US LLC,Jeep,Renegade 4x2,2.4,4,Auto(A9),22,,25,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,2017-11-27 00:00:00,408,295,357,30.0
2018,FCA US LLC,Jeep,Renegade 4x2,1.4,4,Manual(M6),24,,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Small SUV 2WD,2017-11-27 00:00:00,374,290,336,31.0
2018,FCA US LLC,ALFA ROMEO,4C,1.8,4,Auto(AM6),24,,28,Turbocharged,Automated Manual,6,"2-Wheel Drive, Rear",Two Seaters,2017-08-15 00:00:00,365,259,317,34.0
2018,FCA US LLC,FIAT,500X,2.4,4,Auto(A9),22,,25,Naturally Aspirated,Automatic,9,"2-Wheel Drive, Front",Small SUV 2WD,2017-10-23 00:00:00,404,294,354,30.0
2018,FCA US LLC,FIAT,500X,1.4,4,Manual(M6),25,,28,Turbocharged,Manual,6,"2-Wheel Drive, Front",Small SUV 2WD,2017-10-23 00:00:00,357,267,317,33.0
2018,FCA US LLC,ALFA ROMEO,Stelvio AWD,2.0,4,Auto(A8),22,,24,Turbocharged,Automatic,8,All Wheel Drive,Small SUV 4WD,2017-05-15 00:00:00,407,311,364,28.0
2018,FCA US LLC,Dodge,Durango RWD,5.7,8,Auto(A8),14,,17,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Standard SUV 2WD,2017-08-14 00:00:00,628,399,525,22.0
2018,FCA US LLC,Dodge,Durango RWD,3.6,6,Auto(A8),19,,21,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Standard SUV 2WD,2017-07-24 00:00:00,470,344,414,26.0
